cover,pages,publish_year,rating,rating_count,rating_5,rating_4,rating_3,rating_2,rating_1,rated_high
Paperback,192,2000,4.18,8142,3823,2526,1385,231,177,1
Paperback,192,2008,3.92,8137,3137,2292,1876,554,278,0
Paperback,304,2001,3.94,8131,2682,2940,1972,392,145,0
Paperback,32,2015,4.35,8120,4368,2520,1013,170,49,1
Hardcover,316,2009,3.9099999999999997,8103,3171,2312,1718,559,343,0
Paperback,32,1991,4.2,8078,3929,2289,1450,331,79,1
Hardcover,48,1980,4.14,8078,3665,2378,1653,305,77,1
Paperback,64,2002,3.9899999999999998,8069,2653,3050,2048,279,39,0
Hardcover,62,1999,3.23,8042,1649,1618,2440,1571,764,0
Paperback,76,2012,4.37,8026,4323,2555,979,133,36,1
Paperback,288,1992,4.09,8020,3467,2530,1478,387,158,1
Paperback,40,2002,4.2,7963,3792,2392,1417,269,93,1
Hardcover,192,2017,4.04,7961,3279,2582,1476,392,232,1
Paperback,32,1998,4.119999999999999,7915,3550,2276,1689,310,90,1
Board Book,12,1999,4.21,7892,4103,1878,1498,304,109,1
Paperback,512,2014,4.159999999999999,7843,3368,2868,1245,251,111,1
Hardcover,40,1997,4.15,7802,3646,2230,1498,319,109,1
Paperback,74,2000,4.23,7800,3652,2631,1231,243,43,1
Hardcover,253,1999,3.82,7796,2158,2919,2048,501,170,0
Paperback,32,2003,4.22,7745,3874,2234,1207,290,140,1
Paperback,24,1999,4.28,7743,4195,1880,1384,212,72,1
Hardcover,64,1960,4.21,7727,3810,2151,1457,232,77,1
Board Book,26,2001,4.359999999999999,7708,4742,1528,1059,234,145,1
Paperback,224,1994,3.42,7698,1719,1941,2404,1135,499,0
Paperback,192,1987,3.73,7656,2277,2398,1998,637,346,0
Hardcover,36,1968,4.1899999999999995,7652,4055,1667,1427,357,146,1
Hardcover,40,2009,4.15,7475,3282,2504,1296,280,113,1
Hardcover,32,1996,4.23,7465,3930,1887,1168,361,119,1
Paperback,291,1994,3.8499999999999996,7463,2223,2615,2007,492,126,0
Paperback,256,1998,3.86,7432,2620,2172,1868,497,275,0
Hardcover,48,1978,4.17,7420,3663,1901,1426,315,115,1
Paperback,184,2005,4.01,7413,3297,1758,1676,495,187,1
Paperback,242,2009,3.9299999999999997,7407,2461,2576,1850,415,105,0
Paperback,144,1999,3.56,7390,1672,2215,2421,759,323,0
Hardcover,32,2001,4.12,7340,3416,1998,1466,328,132,1
Paperback,32,1990,4.18,7336,3501,2124,1327,279,105,1
Paperback,32,1975,4.05,7301,3205,1947,1582,421,146,1
Paperback,40,2003,4.09,7261,2920,2511,1471,285,74,1
Hardcover,48,2004,4.14,7259,2914,2699,1423,196,27,1
Hardcover,290,1997,4.25,7237,3591,2214,1156,206,70,1
Paperback,32,2003,4.4,7229,4303,1802,878,178,68,1
Hardcover,58,2002,4.1899999999999995,7226,3482,2037,1359,280,68,1
Board Book,14,1984,4.119999999999999,7200,3471,1703,1572,346,108,1
Paperback,127,2007,3.79,7150,2374,2023,1911,587,255,0
Hardcover,80,2005,3.8699999999999997,7150,2059,2635,2004,383,69,0
Kindle Edition,24,2010,4.159999999999999,7135,3665,1611,1374,339,146,1
Board Book,26,2004,4.33,7113,4053,1693,1086,219,62,1
Paperback,176,2007,3.68,7113,1747,2351,2212,622,181,0
Hardcover,80,2014,4.13,7091,3211,2285,1097,302,196,1
Hardcover,226,1990,4.2700000000000005,7085,3618,2153,1015,208,91,1
Hardcover,40,2004,4.09,7074,3259,1856,1428,397,134,1
Hardcover,32,2004,4.02,7070,2768,2242,1593,359,108,1
Paperback,40,1999,3.9,7043,2532,2194,1606,490,221,0
Paperback,64,1983,4.1499999999999995,7036,3381,1816,1432,306,101,1
Hardcover,32,1999,3.94,7030,2607,2161,1639,472,151,0
Paperback,36,2003,3.97,7004,2705,1952,1834,425,88,0
Paperback,32,2005,4.04,6999,2855,2145,1514,377,108,1
Hardcover,24,2001,4.28,6974,3744,1743,1238,196,53,1
Board Book,32,2007,4.2,6943,3367,2076,1124,266,110,1
Hardcover,32,1999,4.2,6930,3271,2125,1230,246,58,1
Paperback,256,2000,4.13,6905,2916,2388,1285,225,91,1
Hardcover,208,1992,3.7600000000000002,6902,2133,2122,1798,570,279,0
Paperback,32,1995,4.28,6861,3547,2031,1001,199,83,1
Hardcover,58,2002,4,6769,2627,2105,1558,382,97,0
Board Book,24,1998,4.21,6767,3341,1899,1201,245,81,1
Hardcover,32,1993,4.24,6738,3334,2057,1078,196,73,1
Hardcover,32,2004,4.17,6703,3433,1475,1415,290,90,1
Paperback,288,1998,3.9699999999999998,6701,2434,2294,1461,381,131,0
Hardcover,64,2008,4.39,6689,3854,1862,785,129,59,1
Board Book,28,1996,4.09,6612,2856,1950,1432,309,65,1
Paperback,192,2000,3.9,6586,1991,2376,1876,276,67,0
Paperback,192,2003,4.06,6585,2524,2248,1523,233,57,1
Hardcover,53,2016,4.159999999999999,6570,2746,2469,1073,219,63,1
Hardcover,32,2007,4.29,6546,3257,2243,830,148,68,1
Paperback,32,2007,4.14,6545,3189,1614,1295,343,104,1
Paperback,43,1984,4.02,6545,2413,2349,1408,270,105,1
Paperback,48,1987,4.11,6502,2834,1986,1309,295,78,1
Paperback,160,2004,4.07,6436,2949,1741,1204,325,217,1
Paperback,144,2006,3.8699999999999997,6435,1851,2422,1711,352,99,0
Paperback,224,2011,4.41,6434,4129,1304,678,184,139,1
Paperback,128,1992,4.02,6429,2373,2316,1297,355,88,1
Paperback,288,1988,3.9,6418,2050,2159,1782,364,63,0
Hardcover,32,2003,4.2700000000000005,6416,3274,1797,1150,172,23,1
Paperback,224,2012,4.470000000000001,6375,4264,1236,600,161,114,1
Paperback,160,2002,4.18,6372,2900,2078,1096,227,71,1
Hardcover,64,2007,4.38,6321,3552,1837,736,149,47,1
Hardcover,56,1949,4.06,6306,2570,1996,1364,291,85,1
Hardcover,40,2005,4.35,6298,3486,1821,786,138,67,1
Hardcover,32,1995,4.14,6279,2733,2075,1154,252,65,1
Hardcover,112,2013,4.15,6271,2843,1945,1144,272,67,1
Hardcover,32,2008,4.18,6269,3066,1728,1129,223,123,1
Paperback,24,2010,4.24,6254,2968,2147,905,166,68,1
Paperback,272,2001,4.08,6206,2386,2284,1248,221,67,1
Paperback,32,2006,4.03,6186,2695,1710,1223,369,189,1
Paperback,208,2008,3.8099999999999996,6169,2020,1789,1699,510,151,0
Board Book,20,2006,4.07,6159,2741,1678,1291,353,96,1
Paperback,40,2004,4.28,6142,3418,1412,1015,195,102,1
Paperback,164,2010,4.2,6136,2929,1862,1066,202,77,1
Paperback,64,1982,4.1899999999999995,6134,2974,1740,1096,247,77,1
Paperback,32,2005,4.35,6127,3311,1830,828,117,41,1
Board Book,32,1996,4,6124,2494,1704,1466,359,101,0
Paperback,32,1998,4.109999999999999,6107,2623,1936,1246,224,78,1
Paperback,92,2008,4.13,6019,2963,1415,1201,346,94,1
Hardcover,40,2010,4.19,6007,2777,1939,1016,213,62,1
Paperback,40,1996,4.109999999999999,6002,2742,1650,1254,236,120,1
Paperback,64,1983,4.18,5999,3179,1264,1150,277,129,1
Hardcover,40,2007,4.19,5962,2845,1803,1011,235,68,1
Paperback,32,1997,4.37,5962,3312,1728,762,118,42,1
Hardcover,196,2004,3.84,5959,1981,1663,1811,367,137,0
Paperback,216,1995,4.119999999999999,5959,2356,2273,1059,219,52,1
Paperback,48,1996,4.15,5898,2739,1682,1147,263,67,1
Paperback,460,2001,3.58,5875,1516,1753,1533,744,329,0
Paperback,48,2002,4.34,5865,3263,1524,926,116,36,1
Paperback,32,2015,4.2,5851,2613,2052,986,151,49,1
Paperback,208,2006,3.98,5849,2039,2131,1280,304,95,0
Hardcover,58,2002,4.18,5808,2679,1771,1144,174,40,1
Paperback,151,2004,3.9299999999999997,5738,1920,2000,1422,299,97,0
Hardcover,32,2003,4.24,5735,2849,1738,876,211,61,1
Paperback,102,2004,4.09,5698,2761,1415,988,322,212,1
Paperback,48,1992,4.11,5686,2664,1576,1014,290,142,1
Paperback,32,1973,4.13,5665,2810,1370,1046,266,173,1
Paperback,32,1994,4.2,5660,2690,1710,1010,201,49,1
Paperback,32,2000,4.36,5647,3255,1477,698,153,64,1
Paperback,40,2000,4.25,5640,2854,1637,925,173,51,1
Hardcover,32,2014,4.31,5629,2769,2035,681,106,38,1
Paperback,240,2006,3.71,5617,1577,1800,1473,555,212,0
Paperback,160,2011,3.75,5604,1393,2058,1614,411,128,0
Hardcover,56,2013,4.26,5572,2805,1775,706,196,90,1
Hardcover,296,2009,4.23,5569,2661,1855,800,168,85,1
Hardcover,142,2005,4.35,5565,3203,1374,769,154,65,1
Paperback,24,1998,4.2700000000000005,5548,3024,1260,1034,174,56,1
Paperback,72,1990,3.75,5540,1784,1538,1476,525,217,0
Hardcover,242,2015,3.8,5531,1609,1757,1679,409,77,0
Paperback,32,2007,3.89,5528,2135,1485,1254,461,193,0
Paperback,224,1988,4.08,5526,2264,1911,994,252,105,1
Paperback,208,2007,3.9699999999999998,5520,1929,2018,1167,284,122,0
Paperback,32,1993,4.319999999999999,5518,3087,1400,787,174,70,1
Paperback,144,2009,4.18,5497,2689,1581,866,250,111,1
Board Book,48,2017,4.34,5492,3097,1500,669,131,95,1
Hardcover,40,1983,4.26,5465,2756,1665,836,150,58,1
Paperback,256,1994,3.94,5454,1885,1871,1306,279,113,0
Paperback,176,2019,3.84,5441,1533,2049,1456,287,116,0
Hardcover,40,2006,4.01,5440,2315,1460,1209,307,149,1
Paperback,32,1997,4.22,5416,2582,1753,866,143,72,1
Hardcover,112,1995,4.25,5404,2878,1427,794,197,108,1
Paperback,32,1992,4.12,5398,2288,1734,1144,186,46,1
Hardcover,36,2012,4.04,5389,2188,1715,1098,283,105,1
Hardcover,44,2001,4.15,5378,2469,1649,970,203,87,1
Paperback,137,2001,4.1899999999999995,5377,2403,1843,933,157,41,1
Hardcover,62,1990,4.03,5375,2109,1626,1392,193,55,1
Paperback,92,2008,4.2,5368,2810,1201,1029,250,78,1
Paperback,32,2004,4.41,5361,3204,1369,621,128,39,1
Paperback,249,2002,3.9099999999999997,5360,1846,1804,1235,320,155,0
Paperback,32,1996,4.19,5337,2520,1624,946,177,70,1
Paperback,24,2009,4.39,5306,3353,1113,531,176,133,1
Paperback,64,1983,4.2,5297,2532,1567,995,155,48,1
Hardcover,72,2002,4.2,5294,2595,1532,862,224,81,1
Hardcover,64,1980,4.26,5279,2761,1482,759,208,69,1
Paperback,32,2002,4.37,5273,3093,1315,643,145,77,1
Hardcover,57,2008,4.4,5258,2917,1663,568,78,32,1
Hardcover,40,2005,4.26,5245,2860,1175,971,188,51,1
Hardcover,48,1985,4.1499999999999995,5228,2372,1660,892,232,72,1
Paperback,32,1994,4.17,5221,2317,1738,955,143,68,1
Paperback,160,2016,3.8899999999999997,5217,1567,1964,1313,293,80,0
Paperback,48,2017,4.14,5202,2328,1758,790,193,133,1
Hardcover,48,2016,4.15,5193,2326,1753,788,193,133,1
Paperback,96,2001,4.08,5167,2376,1384,1003,258,146,1
Paperback,192,2002,4.34,5162,2876,1429,662,138,57,1
Board Book,16,2000,4.29,5150,2781,1377,777,138,77,1
Hardcover,32,2004,4.26,5145,2851,1116,924,189,65,1
Kindle Edition,144,2017,4.24,5140,2170,2213,630,85,42,1
Hardcover,48,1981,4.11,5109,2190,1671,955,206,87,1
Hardcover,64,2016,4.43,5098,3016,1426,519,101,36,1
Paperback,268,2008,4.06,5098,1904,1900,1026,210,58,1
Hardcover,36,2012,4.13,5093,1984,2023,889,162,35,1
Paperback,48,1974,4.17,5089,2425,1437,960,205,62,1
Hardcover,57,2002,4.08,5046,2047,1668,1057,222,52,1
Paperback,40,2004,4.08,5043,2083,1596,1106,202,56,1
Paperback,240,1962,3.86,5039,1870,1404,1157,385,223,0
Hardcover,32,2003,4.52,5007,3242,1266,393,86,20,1
Paperback,48,2001,4.02,4952,1742,1830,1143,211,26,1
Paperback,192,1991,4.04,4914,1733,1893,1094,163,31,1
Hardcover,32,2008,4.41,4907,2988,1215,515,130,59,1
Paperback,48,1975,4.16,4881,2255,1456,944,172,54,1
Paperback,186,2013,4,4824,1998,1427,950,281,168,0
Hardcover,32,2004,4.33,4813,2481,1592,601,107,32,1
Paperback,256,1990,4.06,4810,2045,1466,939,260,100,1
Hardcover,40,2008,4.23,4796,2390,1426,744,174,62,1
Paperback,176,2007,4.1899999999999995,4788,2328,1435,736,196,93,1
Hardcover,32,2013,4.28,4745,2603,1112,814,169,47,1
Hardcover,64,1947,4.07,4745,1874,1582,1056,195,38,1
Paperback,48,1989,3.91,4742,1653,1473,1221,307,88,0
Kindle Edition,40,2014,4.26,4740,2204,1729,669,108,30,1
Paperback,213,1989,3.98,4706,1547,1731,1221,191,16,0
Hardcover,58,2013,4.4,4705,2604,1483,526,76,16,1
Board Book,32,1997,4.23,4660,2426,1191,787,200,56,1
Hardcover,12,2010,4.22,4642,2392,1204,777,199,70,1
Hardcover,40,2015,4.25,4634,2239,1560,651,137,47,1
Paperback,300,1993,3.84,4629,1496,1519,1150,323,141,0
Paperback,24,1999,4.319999999999999,4616,2640,1022,775,138,41,1
Paperback,32,1996,4.41,4601,2696,1308,458,85,54,1
Paperback,128,1999,4.06,4601,2087,1213,916,239,146,1
Hardcover,16,1996,4.27,4591,2421,1254,707,140,69,1
Paperback,64,1985,4.09,4589,2059,1313,858,268,91,1
Hardcover,40,2007,4.27,4560,2276,1438,704,107,35,1
Hardcover,208,2003,3.9,4557,1496,1495,1256,242,68,0
Hardcover,32,1992,4.26,4555,2274,1438,665,130,48,1
Paperback,196,2005,3.75,4530,1153,1580,1409,297,91,0
Hardcover,48,1967,3.93,4518,1638,1345,1179,285,71,0
Hardcover,32,2007,4.22,4516,2249,1286,762,155,64,1
Hardcover,63,1999,4.44,4511,2717,1239,437,80,38,1
Hardcover,32,2010,4.25,4480,2193,1457,632,136,62,1
Hardcover,210,1992,4.05,4477,1889,1352,929,203,104,1
Paperback,348,2012,4.3,4477,2397,1260,633,138,49,1
Paperback,24,1998,4.2700000000000005,4473,2409,1123,742,140,59,1
Paperback,40,1996,4.18,4457,2020,1427,837,137,36,1
Hardcover,196,2002,4.26,4439,2254,1386,592,116,91,1
Paperback,32,1988,3.84,4435,1457,1315,1249,342,72,0
Hardcover,32,1997,4.29,4424,2362,1192,715,105,50,1
Hardcover,150,2002,3.9,4414,1496,1447,1104,278,89,0
Paperback,36,2003,3.9499999999999997,4393,1845,1093,1014,291,150,0
Hardcover,48,2006,4.16,4379,2060,1252,833,168,66,1
Hardcover,211,2010,3.8299999999999996,4378,1457,1335,1123,322,141,0
Hardcover,32,2012,3.92,4366,1514,1456,1035,245,116,0
Paperback,32,2005,3.77,4360,1452,1252,1057,416,183,0
Hardcover,56,2004,4.3,4351,2393,1110,672,124,52,1
Paperback,32,1993,3.79,4341,1463,1213,1102,410,153,0
Paperback,108,2012,3.8099999999999996,4340,1468,1310,1038,326,198,0
Paperback,32,1996,4.14,4331,1875,1432,820,163,41,1
Hardcover,48,1987,4,4328,1748,1173,1117,242,48,0
Paperback,128,2002,4.119999999999999,4327,1835,1484,756,176,76,1
Hardcover,64,2009,4.38,4282,2369,1304,512,76,21,1
Paperback,26,1999,4.2700000000000005,4282,2267,1138,701,138,38,1
Paperback,168,2004,4.05,4272,1668,1429,945,179,51,1
Hardcover,32,2008,4.04,4264,1750,1310,921,209,74,1
Paperback,32,1990,4,4255,1588,1390,1007,218,52,0
Paperback,128,2003,4.1899999999999995,4240,1938,1387,740,141,34,1
Hardcover,95,2006,4.35,4237,2256,1355,520,84,22,1
Paperback,32,2003,4.109999999999999,4234,1735,1408,947,118,26,1
Paperback,44,2002,3.52,4228,1012,1104,1334,616,162,0
Hardcover,116,2006,3.94,4224,1586,1325,903,273,137,0
Hardcover,64,2014,4.45,4207,2437,1294,417,48,11,1
Paperback,117,2007,3.79,4202,1143,1442,1260,290,67,0
Paperback,96,2009,4.18,4200,2188,1003,690,208,111,1
Hardcover,260,2002,4.24,4198,2131,1258,608,106,95,1
Hardcover,377,2008,4.02,4182,1460,1611,888,172,51,1
Paperback,64,1978,4.13,4158,1773,1367,839,137,42,1
Hardcover,26,2002,4.04,4148,1905,958,940,243,102,1
Kindle Edition,112,2015,4.2700000000000005,4126,2275,928,715,168,40,1
Paperback,292,1996,3.98,4091,1488,1369,969,209,56,0
Paperback,112,2016,3.9499999999999997,4090,1103,1901,900,142,44,0
Paperback,88,1993,4.06,4086,1684,1189,1030,159,24,1
Paperback,48,1971,3.93,4084,1524,1206,985,284,85,0
Paperback,32,1998,3.94,4064,1431,1296,1046,234,57,0
Hardcover,40,2011,4.26,4046,2017,1233,672,98,26,1
Hardcover,40,2009,4.12,4036,1702,1392,726,170,46,1
Paperback,40,2003,4.35,4033,2107,1351,476,69,30,1
Paperback,224,1987,4.159999999999999,4033,1769,1398,675,140,51,1
Paperback,307,2012,4.49,3994,2706,769,356,94,69,1
Paperback,32,2001,4.23,3988,1931,1226,689,110,32,1
Hardcover,316,2001,4.35,3943,2220,1036,562,95,30,1
Hardcover,44,2011,4.1,3932,1569,1435,732,155,41,1
Paperback,32,1992,4.31,3932,2174,1055,521,120,62,1
Hardcover,224,1999,3.92,3928,1278,1375,1014,201,60,0
Hardcover,64,2013,4.41,3922,2228,1162,467,51,14,1
Paperback,352,2001,3.86,3920,1239,1423,878,248,132,0
Paperback,32,2005,4.31,3911,2097,1130,532,107,45,1
Paperback,40,2016,3.9099999999999997,3880,1311,1322,928,222,97,0
Hardcover,32,1998,4.42,3867,2196,1183,405,64,19,1
Paperback,32,1974,3.85,3866,1255,1189,1084,261,77,0
Hardcover,32,2003,4.3,3863,2028,1190,458,132,55,1
Hardcover,169,2004,3.9499999999999997,3861,1433,1187,926,230,85,0
Paperback,200,2008,4.26,3857,1976,1111,609,111,50,1
Paperback,32,1996,4.24,3852,1760,1357,637,77,21,1
Board Book,16,2000,4.08,3849,1711,1086,768,212,72,1
Paperback,144,2010,4.4,3842,2417,747,512,123,43,1
Hardcover,32,2006,4.22,3814,1962,1042,602,113,95,1
Hardcover,40,2000,3.99,3798,1463,1162,893,221,59,0
Hardcover,193,1997,3.9899999999999998,3797,1287,1382,954,144,30,0
Paperback,29,1999,4.22,3792,1915,1037,634,157,49,1
Paperback,40,1999,4.24,3788,1842,1198,611,96,41,1
Paperback,224,1997,4.04,3788,1413,1341,837,154,43,1
Paperback,40,2001,4.23,3770,1827,1160,631,121,31,1
Hardcover,154,2005,4.38,3750,2051,1174,453,56,16,1
Paperback,160,2010,3.67,3747,1138,944,1104,427,134,0
Paperback,86,2009,4.109999999999999,3733,1846,829,741,258,59,1
Hardcover,56,2013,4.22,3727,1703,1325,543,116,40,1
Paperback,32,2004,4.18,3721,1715,1160,669,141,36,1
Hardcover,32,2011,4.2,3708,1823,1063,626,139,57,1
Hardcover,32,2000,4.36,3708,2121,1012,418,88,69,1
Hardcover,32,2014,4.35,3700,1946,1234,417,71,32,1
Hardcover,32,2004,3.98,3687,1385,1198,831,206,67,0
Hardcover,32,1985,4.17,3682,1799,968,707,167,41,1
Hardcover,32,2014,4.15,3681,1613,1305,553,123,87,1
Paperback,32,1993,4.29,3634,1913,1066,503,105,47,1
Paperback,32,2001,4.21,3623,1754,1142,522,145,60,1
Hardcover,80,1977,4.21,3619,1658,1247,562,116,36,1
Paperback,176,2002,3.9299999999999997,3609,1112,1438,804,201,54,0
Hardcover,32,2011,4.23,3600,1746,1146,554,100,54,1
Hardcover,48,1997,4.3,3594,1978,943,513,108,52,1
Paperback,32,1996,4.08,3594,1524,1094,775,154,47,1
Paperback,224,1994,4.06,3593,1564,1096,631,194,108,1
Hardcover,32,2008,3.9,3588,1239,1199,819,229,102,0
Paperback,32,1988,4.19,3576,1643,1128,665,107,33,1
Hardcover,40,2006,4.21,3557,1667,1174,556,111,49,1
Paperback,32,1995,4.34,3549,2075,763,579,101,31,1
Hardcover,28,2010,4.55,3537,2372,846,243,49,27,1
Hardcover,58,1938,3.96,3536,1176,1296,850,165,49,0
Hardcover,190,2007,4.08,3533,1442,1210,676,138,67,1
Hardcover,32,2014,4.2,3512,1542,1271,581,95,23,1
Paperback,274,1989,3.7600000000000002,3491,882,1186,1167,230,26,0
Paperback,64,1983,4.21,3485,1802,838,659,140,46,1
Paperback,32,2007,4.22,3479,1808,871,618,126,56,1
Hardcover,64,2001,4.48,3474,2247,788,346,60,33,1
Paperback,40,1993,3.95,3466,1307,1018,847,238,56,0
Hardcover,58,2002,3.96,3453,1236,1059,970,161,27,0
Hardcover,40,1991,4.17,3453,1786,829,571,178,89,1
Hardcover,64,2006,3.86,3453,1186,1062,859,225,121,0
Paperback,40,1989,3.9,3447,1404,913,684,285,161,0
Paperback,137,1972,4.21,3446,1484,1313,571,48,30,1
Paperback,96,2005,4.03,3438,1584,844,670,214,126,1
Paperback,32,1999,4.24,3431,1751,935,598,112,35,1
Hardcover,34,2006,4.05,3429,1371,1114,723,189,32,1
Paperback,32,1988,4.11,3427,1419,1151,698,130,29,1
Hardcover,48,2014,4.13,3426,1370,1296,610,122,28,1
Hardcover,288,2001,3.9499999999999997,3406,1178,1231,733,186,78,0
Paperback,32,1989,4.13,3404,1495,1040,696,147,26,1
Paperback,24,1985,4.09,3400,1422,1108,671,135,64,1
Hardcover,48,2000,4.24,3397,1744,919,580,114,40,1
Paperback,208,2015,4.18,3389,1552,1095,576,119,47,1
Paperback,266,2005,4.67,3389,2545,629,172,28,15,1
Hardcover,40,2013,4.09,3384,1376,1244,543,127,94,1
Hardcover,136,1993,4.37,3383,1992,841,393,115,42,1
Paperback,32,1999,4.19,3378,1654,956,584,134,50,1
Hardcover,462,2004,4.46,3370,2019,966,328,31,26,1
Paperback,160,1988,3.9699999999999998,3368,1288,1066,724,194,96,0
Hardcover,32,2007,3.98,3367,1215,1144,787,178,43,0
Hardcover,40,2012,4.22,3366,1622,1066,517,107,54,1
Paperback,64,1998,4.3,3366,1773,968,509,82,34,1
Hardcover,32,2013,4.11,3365,1550,1000,538,182,95,1
Hardcover,32,2000,3.94,3364,1268,964,858,219,55,0
Paperback,32,1999,4.01,3334,1243,1133,762,151,45,1
Hardcover,24,2007,4.1899999999999995,3307,1629,965,501,129,83,1
Hardcover,215,2010,3.74,3306,1035,919,951,270,131,0
Hardcover,32,2002,4.1,3303,1445,997,663,157,41,1
Paperback,272,1998,3.8899999999999997,3298,1009,1201,856,175,57,0
Hardcover,176,2006,4.1899999999999995,3292,1526,1055,545,130,36,1
Paperback,32,2007,4.02,3290,1342,976,742,167,63,1
Hardcover,32,2013,4.2,3267,1504,1117,492,112,42,1
Paperback,160,2010,3.54,3262,711,947,1093,406,105,0
Hardcover,92,1965,4.26,3249,1718,850,533,90,58,1
Board Book,16,1982,3.96,3230,1144,1024,878,157,27,0
Board Book,26,2007,4.4,3227,2072,600,405,87,63,1
Paperback,32,1998,4.18,3220,1620,792,625,139,44,1
Hardcover,276,1990,4.319999999999999,3218,1686,1027,395,80,30,1
Paperback,40,2015,4.17,3213,1308,1251,556,74,24,1
Paperback,32,2001,3.96,3208,1162,993,839,181,33,0
Hardcover,48,2014,4.09,3196,1355,1095,506,160,80,1
Hardcover,82,1981,3.65,3188,954,854,843,372,165,0
Hardcover,32,2010,4.58,3187,2246,633,240,52,16,1
Hardcover,36,2007,4.09,3186,1313,1093,605,119,56,1
Board Book,16,1996,3.87,3186,1028,998,911,207,42,0
Paperback,125,2005,4.17,3184,1611,829,507,141,96,1
Hardcover,128,2007,3.79,3180,1061,930,772,289,128,0
Hardcover,112,2014,4.28,3167,1607,1021,391,107,41,1
Hardcover,32,1986,4.14,3166,1409,967,636,126,28,1
Hardcover,32,2001,3.9,3146,1237,880,653,241,135,0
Paperback,32,2003,4.18,3144,1411,1053,541,111,28,1
Paperback,368,1997,4.26,3138,1566,1006,415,104,47,1
Hardcover,56,2001,4.49,3127,2011,749,287,54,26,1
Paperback,38,2000,4.41,3125,1899,773,332,86,35,1
Hardcover,48,2018,4.46,3124,1803,1015,264,31,11,1
Hardcover,40,2014,4.14,3117,1315,1105,553,116,28,1
Paperback,32,1998,4.16,3117,1465,935,525,142,50,1
Hardcover,48,2005,4.25,3116,1556,931,509,89,31,1
Kindle Edition,112,2015,4.24,3114,1677,716,562,123,36,1
Hardcover,160,2009,4.09,3106,1083,1345,580,69,29,1
Hardcover,224,2002,3.96,3106,1341,884,498,181,202,0
Hardcover,64,1987,4.3,3105,1662,829,513,72,29,1
Hardcover,52,1987,4.1499999999999995,3097,1456,929,506,123,83,1
Paperback,36,1988,3.9899999999999998,3096,1212,925,728,167,64,0
Hardcover,40,2006,4.2,3088,1429,1010,518,91,40,1
Hardcover,32,1986,4.21,3087,1515,908,503,112,49,1
Paperback,32,2017,4.13,3084,1228,1159,578,98,21,1
Hardcover,44,1994,4.25,3083,1554,898,522,80,29,1
Hardcover,40,2013,4.29,3079,1630,929,370,90,60,1
Paperback,44,1982,3.8099999999999996,3077,984,921,844,264,64,0
Paperback,32,1999,4.13,3075,1332,1007,584,112,40,1
Hardcover,40,2009,4.12,3074,1345,964,600,133,32,1
Hardcover,40,2012,4.26,3065,1471,1033,475,63,23,1
Paperback,304,2000,4.24,3055,1564,857,477,108,49,1
Paperback,224,2012,4.45,3046,1987,616,306,89,48,1
Paperback,144,2010,4.359999999999999,3042,1748,796,382,75,41,1
Hardcover,56,2011,4.29,3024,1508,1007,405,79,25,1
Board Book,32,1997,4.28,3021,1657,721,507,102,34,1
Hardcover,30,1995,4.18,3020,1388,993,493,100,46,1
Hardcover,26,2005,4.1,3013,1451,795,497,155,115,1
Paperback,176,2004,3.88,3000,972,1021,753,188,66,0
Hardcover,32,2010,4.19,2999,1369,991,500,110,29,1
Paperback,128,2011,4.29,2993,1511,957,416,87,22,1
Paperback,176,2001,3.9299999999999997,2981,976,1086,704,160,55,0
